column_1,column_2,column_3,column_4,column_5,column_6
24.773985246865536,221,31,16.117742761382736,24.968562305294316,44
18.413159075880863,217,33,14.467507507815613,19.371419745469886,55
30.227019659156042,212,27,-2.0804590575133055,22.573220474796877,44
34.393327147250744,235,37,9.295094326786113,15.53387468887952,51
29.119542467061102,214,36,6.552762533831417,18.52066789117862,46
33.922012133972515,206,38,17.1903472972666,21.539769314604648,45
29.34116252172663,216,25,23.352341845999284,18.007328329061046,44
27.215164483727392,225,28,1.3433150295348497,19.86919037281253,44
31.27174484382969,208,29,11.461066846575541,18.654231676175115,45
24.3796348028229,225,30,-46.3012683133978,17.416428903159,46
31.11509291686005,231,33,7.707959169182848,16.07474120115934,42
32.114596199232594,220,25,11.574955791872897,24.501637136358042,49
36.61274864415204,218,28,37.03133488474039,21.221642696875417,41
15.158399182365319,223,38,13.731816719887581,24.48038602086998,45
19.536423739897117,220,33,17.665510732908736,19.19950852668803,42
31.702130172048527,235,21,1.718010048229667,18.683640408229394,48
27.22537977143197,224,31,12.541313450252304,16.60080109146863,55
33.61603352762901,209,34,13.069988883942225,17.617746957157678,43
32.35595498340458,227,25,14.911805417137252,23.71397745802704,44
30.43659304487819,232,28,16.987742582301316,15.66228792210406,45
40.086687920072976,227,26,10.675478797384795,19.00082311803523,41
29.437240114721053,226,30,14.884198855584286,24.935165015631902,43
25.117280599948884,213,29,-3.0352042859903428,16.125896024075516,51
29.6533264837383,217,23,22.99856792410374,24.576022560465187,41
35.66611725611012,213,32,10.026422731050692,16.178122259262082,42
28.464623302009514,228,34,22.202180354911814,21.9950459539903,42
26.34202019761545,219,33,0.8085195873825093,16.194504302683818,43
30.95265932966801,237,27,31.707691194290902,22.29293759987824,47
35.57042188274227,212,26,-0.1665749547691071,18.483096827622273,45
22.80338476713066,231,23,12.07404927473501,16.11763381812113,48
23.239067706135415,227,26,17.943937837035346,20.760908386526733,50
33.27795405654364,221,29,5.362306145041858,17.47851454976618,45
30.272093619123325,227,30,0.30106427908996203,18.072202163704958,44
23.20526792706697,240,32,17.03036298763095,24.94098344574996,41
36.45955583023657,218,25,7.886782765109555,22.596470904831747,41
21.677932723473987,215,32,-7.548102392459008,22.371238139541735,44
29.190337615449593,219,37,0.35165174478254,23.041020380111625,45
25.583239756185257,217,23,1.2494154038608087,24.88591800175461,53
27.049927607889963,226,37,-22.20319422417422,15.972962582640427,42
40.02155115757007,221,23,17.349681104355074,19.58935922356077,41
33.62603151768825,200,30,-4.160558798696881,15.788121125481888,42
25.41235900180915,208,31,9.75192017485861,17.552764627067983,49
33.07681552197054,216,30,-5.70140081379404,15.055166875399049,43
34.747045293120415,226,29,15.297816972335877,24.76923945137346,41
28.515482105555574,226,22,9.1354736279301,19.09705337322988,41
32.26359748156666,229,31,-67.73389042820303,16.41617638246793,41
33.90516300159873,233,33,10.858143758310096,15.461699547308541,47
26.265070547457036,226,25,0.23417921103071215,16.20301101359892,43
26.951784894834176,210,31,-12.425574705627135,24.12469887255188,41
39.654285493761,226,28,-3.430650975374814,17.99681788947254,46
30.430056063073753,213,27,6.320999588947098,15.203325078847008,41
21.359785103340037,211,30,21.84122369629001,21.182133876964343,44
25.526550780376603,224,32,9.64763065186763,24.47517120170077,41
25.42760786824681,210,22,15.323585609538547,18.337099001711426,44
33.08470300086309,220,26,1.0974483068873209,16.352688911981886,42
27.73973367063386,210,25,2.591405137701951,22.78536862473993,41
28.559973757829468,215,47,10.389544881118606,19.2686011312201,41
24.909325812166134,212,31,3.023450848009065,24.41473426485981,43
14.910271496340135,213,30,-25.392456574064312,16.68737023349247,42
23.620040670871248,217,27,0.6813516379218427,19.380569839625252,43
28.13326864937811,222,29,13.660019216881375,22.600643592981466,47
19.19568480260621,215,26,19.23143767519463,21.158880217077837,49
30.510775165886123,229,34,18.527985444826985,15.647434400710754,41
33.100330849525605,238,29,12.728575057975508,17.852003160560585,45
27.4225492841924,225,32,15.504315161789314,20.678227384329176,41
25.948722970115455,224,27,34.659457718731105,24.89850677104435,43
28.631143502199055,228,32,5.541059262099181,22.45275960028222,47
35.43349530172834,219,22,32.736444939313365,20.946125429776366,44
15.024590783385223,206,32,13.210199741190648,18.031082912207008,47
29.366687822630613,218,26,10.86531032763941,24.624147542208725,43
30.837253690010662,219,29,12.753552522595978,22.88728820257856,43
23.663365260160703,229,24,-1.4067491697463765,23.977658043909617,43
26.479890752906982,235,38,4.599753485871768,19.850146811510392,45
28.76908967574622,235,26,1.715917128103147,22.984326713343155,43
35.62743063775946,223,40,15.67189076687173,22.875546697223264,46
29.779964634254025,223,30,9.332630057476042,23.486969949282972,46
31.038093175608065,218,38,4.54004625914809,18.166858386183936,43
27.995480011121316,216,29,-21.42340899212584,16.348320272564557,47
39.114042681114654,215,32,16.746271025054536,21.811180218593535,41
25.775510746471724,208,26,-4.281372179907317,15.412825313557681,45
27.78699272078227,223,38,11.353300051631024,19.539829765962175,42
31.755160123989434,212,28,0.7375158645540338,17.71571815168807,48
36.82785801834099,220,31,17.44838192354007,22.870854692673205,45
28.542973511328455,215,29,24.897183697316514,19.212137679862995,41
30.634891140312636,236,34,4.260215432762726,21.443163807432295,47
16.331148107620415,238,32,-16.21344230996459,22.520980631024674,42
29.723185446650508,229,24,11.298296660599014,18.446778901870076,41
36.556990349671665,216,38,24.33954541141221,17.120513366393165,41
28.557672751277874,219,32,2.9619502871623116,15.705630152086684,41
25.87408799247017,217,29,-2.2888143199858835,15.354422462666284,42
25.584694845261296,232,32,-4.196570137351717,22.28956791192013,50
26.7319760624343,227,33,-4.18027950755179,23.59723256611798,41
31.79658358090247,225,27,24.275277527121474,18.855408151444323,44
30.74296430844993,224,29,-12.144761040134064,17.83815294269974,46
23.716619877009606,227,24,7.537903044319918,16.459754269765185,44
22.928029613346954,224,31,6.60519067748318,15.395267231746944,42
33.96863333179028,227,33,14.245775019393337,17.575948104809545,41
29.398286366208204,212,39,37.624412093121606,22.819710685506543,43
23.00526424881021,217,29,6.971509650015501,19.997373528216862,43
32.71683500042189,207,27,21.223630163147693,17.074305348344087,44
25.576236911090675,219,38,15.113060882485684,20.943463180561785,48
33.10110250994697,213,34,29.165861428285222,20.140542932840606,41
38.734350405337594,219,37,-12.361626144494188,23.116542097736367,64
32.322181836029,215,28,22.92881604462121,23.964519490438466,57
33.51105352881888,219,27,7.670540869799275,24.464392296059636,46
21.207906397990957,224,22,20.05201505724549,21.145753817646696,44
41.07487293185109,226,29,13.861732420113913,15.520613921764792,44
29.79539215237366,235,24,-2.4819925135994083,15.898717114612245,43
40.082093518987485,214,24,-15.156285316957081,24.943940532371492,41
25.715686699342342,219,35,14.606043362715033,24.895243122658414,43
23.904392245198913,201,32,3.427481729807069,17.61174468007067,41
32.491613409129904,219,27,25.727507794210364,16.92567256894788,49
34.99402015808517,192,31,15.394717957790661,20.578710475171924,46
27.642815174569943,237,24,14.523749663654085,18.228923299402556,42
36.404841434572006,207,38,38.604892703118125,18.66481818287262,45
27.819516998976844,213,28,9.567182479182012,21.155968894214702,41
26.36863514670302,222,29,16.638183293246595,18.35326470899449,42
30.783337716617613,213,38,9.104892064285853,19.324610640911825,45
24.259313015624976,218,32,8.581230295844279,19.31251547664104,45
31.055447665814086,221,26,12.919737438855025,17.710975727343484,41
26.698153499798753,212,28,-15.767312326516148,21.64522641307688,49
26.77720655473154,222,33,-14.288459396867257,15.001893663369014,43
31.75872058083425,206,28,10.996283038307185,23.20704721132501,42
32.79956743919022,217,27,14.618382373548233,20.140967826422447,43
33.6570034160993,230,27,0.27840133020858104,19.202055727770624,41
25.025710676656434,206,30,56.893399940833135,20.378840658057605,41
34.89766308051604,231,33,9.721737873761679,24.067890166545425,46
27.5957336974699,226,26,17.00286265129842,17.945617309303728,43
30.507547211552954,215,26,8.190989973442017,15.629899605494511,41
29.99833715763711,225,27,-0.17465447013221436,17.231282453289403,44
21.700519659776774,224,32,2.982885961299325,24.245413572369024,41
33.60438446431018,219,33,2.1500576439983066,19.09665160082894,46
27.97123615830686,212,26,18.201736635655177,21.174134090107504,45
32.410386381234446,228,29,7.458811764639291,22.322818230566128,46
29.164517619080517,242,31,8.08258535305417,24.217694045415524,44
27.874596070969073,209,36,13.605068397522272,24.706824190293958,43
22.905507529902316,237,30,-6.25660309664449,24.519394914462275,41
37.10634012858427,224,25,8.739405520925505,21.26909732564041,42
27.141653360230887,213,29,7.875424445110081,23.36428196484729,41
25.047385037335097,217,31,9.107538338619747,15.498789782202117,41
33.82328434000401,215,27,12.171678504212725,21.764506827246993,44
36.87707427804686,211,27,7.453522360171686,18.148658000449704,55
33.31700543154065,212,37,15.729435324015466,24.39817798989094,46
23.02930063168222,199,22,4.376545953769754,15.845122895781838,44
25.844955378314907,233,37,5.0433730310024725,18.559289578252738,52
31.496299084334392,222,33,-14.514010978196822,24.644801908145155,44
25.796429213269523,210,30,6.643402986746128,20.624824654937846,46
28.657676788318206,222,27,10.32189559543164,15.412790338712304,41
23.030084251716175,220,27,-27.59772624551139,18.020608004873424,42
26.578842107170995,213,33,4.755669431394981,24.92226412112207,45
31.273251099882632,215,34,10.469639249273593,15.064620179777995,44
32.91196016913986,220,28,19.774087892455878,22.43915565924986,43
23.98220421161067,216,34,10.938823712830601,19.525334931855483,43
28.788223553591873,221,32,28.737720586178796,18.12174664149221,41
33.346579200600054,219,33,15.805647927269844,15.857786740805489,48
30.716645097634327,215,37,7.085049570539202,22.276213319246928,41
29.18493666869341,209,41,29.300321315180437,18.453294917711887,42
21.770358706452374,215,26,5.432168197796629,15.463495001797455,43
26.96064913902333,223,24,41.011772173914906,21.09381132070915,42
27.722943698906015,206,36,21.742358920098233,19.753638900664694,43
22.880897108794294,227,37,33.224979133868246,24.400080763889957,42
23.550546653538106,200,35,6.837963864785686,19.09048688847831,41
33.90195793332933,222,26,27.341429444857233,15.407403333473987,57
34.85084905669994,210,29,14.67811791754523,24.05877857710155,42
27.931789978417623,202,37,4.371568495876521,17.41751386184594,42
26.611451888049213,218,26,7.934460490244746,22.4580288132811,44
25.86962045229594,205,29,4.475301287767501,24.826148172053177,42
30.022024895123693,232,39,-11.143380506207983,23.637303878863072,42
30.617902739343236,221,32,13.350368896977042,19.608381060053468,45
27.757718419391722,233,30,16.92879110771304,22.263496000128036,41
31.821288138930694,228,36,25.829066675775657,15.564639629752415,41
28.884701381783334,218,33,-1.5359784729165753,22.975439536227388,45
33.655237141149115,228,28,20.693468432042494,17.575033080702948,45
33.711479428888026,219,35,27.35725820941767,15.175195258086468,42
27.565334542048557,203,20,-16.580945523982923,23.774254504282766,50
27.884075723065365,213,33,-15.685843286589801,17.540162562772416,45
41.699853567249754,218,27,7.777360931903061,19.282929249548943,44
33.55815340208834,212,44,-1.8579161303581788,19.733497912908,44
33.82934051571849,214,29,3.675377300199579,19.267231281534844,47
21.714574563510546,238,23,-18.140372856981337,16.88371376515495,45
28.092530773912355,219,36,2.0947470091656655,20.159870713840412,42
33.016294916601154,222,31,6.714245537284397,15.854923283679886,43
35.117397707812316,223,26,21.653670803016023,20.416248394771152,41
41.76586555529234,215,31,-13.706823663738675,23.590916447724354,41
32.79667097038433,209,28,17.544895168223007,21.612930986505493,44
32.848578507848124,217,34,14.614375186514525,22.484243193991674,44
25.43925270400178,207,39,31.619920409128014,24.34348708098898,41
29.190114358204106,210,25,-29.643499368063246,22.1221628023752,42
27.009598765547754,218,31,5.18225399000903,22.007413661466373,41
25.168611121775974,227,28,-0.05751295970015491,21.64271510807007,43
29.038749285086837,220,31,17.417192372043953,15.467755318839112,46
27.54354497194507,213,26,13.037846928252803,16.208241808958498,47
23.482227692823106,214,24,19.084320010143315,20.636604151125603,50
28.304940716991243,224,25,16.54572929612053,24.99889251572567,45
33.94657980249122,221,31,21.597204142491186,17.29524154147525,41
28.57558759769232,227,25,10.654279515405246,23.533890047128843,44
33.710431651636604,220,38,9.19796319477188,24.760287068653454,42
24.186605352188124,212,29,10.724329147916258,17.439137663802946,43
30.96961293970858,215,47,20.150673814731668,19.901640395216063,45
30.49418716643914,218,38,-3.33347724024188,19.489805469870745,41
33.51381198635675,223,20,9.202357273484575,24.003548553310686,47
22.589908482101606,229,38,20.089762282757412,20.973168790242486,50
35.812875771116566,220,29,-14.538467458016683,24.813182161928182,42
28.750751601290542,226,33,4.648612779765523,19.754755943776075,46
28.910090236501244,227,25,54.61320722476639,23.02045377085525,41
49.207993749965595,224,37,-5.06199853430987,15.496809588623318,43
26.456108122760895,217,35,9.00138899143726,17.17238756642445,51
29.16786686363099,212,36,15.183287242299077,20.688891515869184,43
25.77801086118861,224,37,27.635572527245458,15.288082849690849,41
37.79338248210398,222,36,5.889209600786463,18.452100238876742,41
38.26275051959245,220,25,0.9663909032206845,24.68886225167572,41
32.99717481945293,228,31,10.113774463756299,21.343138009347314,51
36.41142639093708,221,39,0.7241897243445354,15.879960442475346,42
18.96892179638727,223,26,8.899638004984107,23.662109239619518,47
29.500506480053293,228,31,0.6888580901077486,16.274646007314544,49
27.657067121822237,230,35,1.8462917263373058,22.933753216358532,51
38.361027776727845,219,32,13.499376145541401,15.272964191086674,43
29.174433277017748,209,30,16.49934102967453,18.305961928539794,41
35.89726431022588,220,26,4.70210435017557,16.92661568017872,41
24.577985983427045,211,27,15.03094343845695,19.329106319641593,48
41.19033615458735,226,33,11.824794072659225,18.618724021898245,43
30.947001266934507,206,33,14.178189932118325,24.68985278957294,44
32.2196937587318,224,31,14.020015422616503,24.580663737940185,44
41.07709611442322,222,20,7.520350831409415,18.666316752574165,43
28.48316226556741,217,32,19.531164931488526,18.50485888733225,52
28.744456693523862,203,26,25.353819032411366,15.670191275374245,41
26.013004470731772,230,30,13.00072880838623,18.805528620018983,42
32.58075829949998,211,32,-7.4693139086665745,20.94271094836819,42
27.452447440793755,224,21,7.522260418501199,17.92468896637249,41
26.774135662683285,205,36,-11.144083992974998,20.63187881416838,44
41.69619709991264,211,35,15.253313505808546,21.00331956221563,47
21.089844047272006,209,38,32.224386261126654,16.971244620315872,47
27.418181420874962,224,29,10.89138886135469,23.39938152275686,41
34.20575597629357,224,24,15.329191832085296,24.5934174355742,42
23.74456557103289,211,32,9.198393499396738,20.990599144588888,41
26.228577073263544,211,36,-8.885037814259498,16.438242834944838,50
29.653297061788283,218,37,25.615032828391193,21.332421939704837,45
